sentence	label
Abstract : Difluorocyclopropenone was prepared by gas - phase photolysis of difluoromaleic anhydride and was characterized spectroscopically. It is unstable at room temperature but may be stored for long periods of time at -78 OC. Microwave spectra of the normal and I8O isotopomer for difluorocyclopropenone were measured. The structural parameters were determined to be r(CIO) = 1.192 A , r(CICI) = 1.453 A , r(C2C3) = 1.324 A , and r(CF) = 1.314 A , and the electric dipole moment was found to be 2.32 D. Ab initio calculations at the CISD / 6-31G* level are reported for cyclopropenone , difluorocyclopropenone , and related cyclopropenes and are in good agreement with the experimental results. The experimental geometry and ab initio computations indicate that difluorocyclopropenone enjoys a resonance energy comparable to that of the parent compound .	0
other Observations. Detection of the acyliminium ion from 5d was tried by using BF3.0Me2 , TMSOTf , and Tf20. However , such a species could not be detected in CDC1 , at -55 OC. The iminium ion derived from 5e was detected at -55 OC with the aid of Tf20 , and the ratio of the iminium ion to 5e was 1 : 4. Under the same conditions , 5a gave the ratio of 1OO : O. Treatment of 5f with 1 equiv of BF,.0Me2 produced the ratio of 1 : 3. Ac- cordingly , it is clear that electron - donating groups such as Me and OMe stabilize the intermediate , while electron - withdrawing groups such as NO2 destabilize the iminium ion. Normally , 6a was produced in CDCI,. Formation of 6a in CD2C12 was much faster than its formation in CDC13 , indicating that the equilibrium was affected by the solvent .	0
Such a process must involve the cleavage of at least one co- ordinative bond of the alkalimetal ion to a cyclopentadienide ligand , resulting in a not completely coordinated contact ion pair species in the transition state. The formation of such a species should possess a large activation enthalpy A P and also a positive value for the activation entropy A S , due to the increase in the number of degrees of freedom. In fact , the comparison of the 'H N M R signal line shapes of two different protons ( one belonging to the ferrocene moiety ( H-4 ) , the other belonging to the cyclo- pentadienide rings ( H- 1 1 ) ) with those obtained from numerical simulation ' allowed the determination of AH* and AS* ( Figure 1)* for the decoordination process :	0
but a few recent reports have dealt with radicals centered on group IV elements other than as well as on phosphorus,14 sulfur,15 and oxygen.16 There have also been several time - resolved studies of micellized radical ion pairs ( see the review by Steiner6 for examples ). The kinetic behavior of the majority of these systems has been analyzed in terms of a model resembling that shown in Scheme I for the decay of aryloxyl-butyrophenone ketyl triplet - derived radical pairs in sodium dodecyl sulfate ( SDS ) mice1les.l ' These radical pairs were formed via hydrogen ab- straction from the phenol , ArOH , by triplet n-butyrophenone , leading to formation of the phenoxyl ( ArO ' ) and the butyro- phenone ketyl ( BTK ' ) .	0
In the case of cyclobutene , the addition of strongly donating Lewis bases ( PMe3 , PMe,Ph , or PEt , ) is necessary to reverse the relative magnitudes of the observed rates of initiation and prop- agation. For example , the polymerization of cyclobutene catalyzed by 1 yields polymer with high polydispersity index in the presence of THF or 2-Me-THF , probably because the ligands bind not much differently to initiating and propagating species. There is	0
Supplementary Material Available : Tables S-I-S-VI of bond distances and angles , coordinates of atoms , and anisotropic thermal parameters ( 7 pages ) ; listing of calculated and observed structure factors ( 16 pages ). Ordering information is given on any current masthead page .	0
Effects on A H H M of Other Bdentate Ligands in Fe(CO),(LZ ). The free bidentate l i g a n d ~ ~ ~ s ~ ~ in complexes 5-7 are somewhat weaker donor ligands than dppe , as measured by their AHH , values This results from the relatively electron - withdrawing ( Table I ). 4b bridging groups , l,2-C6H4 in dppbz and cis-CH = CH in cis-dppv , and the poorer donor ability of the AsPhz group in arphos. Despite the weaker donating abilities of these ligands , complexes 5-7 have AHHM values that are essentially the same as that ( -23.2 kcal mol-' ) of Fe(C0)3(dppe ). It appears that it is the chelate ring size of 5 which is common to these complexes , and , among com- plexes with similar ligand AHHp values , it is the chelate ring size which is the most important factor controlling the A H H M values of the complexes ( Figure 1 ). As discussed above , the chelate ring size affects the amount of distortion in the complex and therefore the basicity of the metal. That the dppe and dppbz ligands induce similar degrees of distortion is supported by X-ray structures of 29c and 5 " which have P-Fe-P angles of 84.1' and 85.8O , re- spectively .	0
-0.33 V vs N H E ( 8 ) The rate of approach to equilibrium in the time period from 3140 to 4400 s was first - order , and a plot of In ( At - A , ) vs time gave an apparent first - order rate constant of 5.7 X s-l. The analytical expression for the apparent first - order rate constant ( kDEMS3 ) in terms of the parameters defined in Scheme IV and the concentrations at equilibrium is as follows : 14 kDEM.3 = k,Km1i2{[DEM-3 dimer ] , ; 1 / 2[PQ2+] , / 4 +	0
edge , this is the first X-ray study on the 1-aza-2-silacyclobutane derivatives. The structure and the atom - labeling system are shown in Figure 1. Selected bond lengths and angles are listed in Table I. Atomic coordinates of the non-hydrogen atoms and equivalent isotropic temperature factors are provided as supplementary material .	0
Attempts to isolate 15c by pouring the equilibrium mixture into D 2 0 gave only 7c , 13 , and xanthone , whereas only 7c was obtained when the mixture was poured into dilute AcOH .	0
Daunomycin ( 1 ) is an anthracycline antitumor drug which is thought to be bioreductively activated.' Chemical reagents that have been used to create reduced states of the anthracyclines for investigation of their chemistry are sodium d i t h i ~ n i t e , ~ - ~ bi- ( 3,5,5-trimethyl-2-oxomorpholin-3-yl ) ( TM-3 dimer ) > -' hydrogen over and sodium bor ~ hydride. ~ J ~ Dithionite " and TM-3 dimeri2 undergo bond homolysis to produce SO2'- and 3,5,5-trimethyl-2-oxomorpholin-3-yl ( TM-3 ) , respectively , which are one - electron donors to the anthracyclines. Carbon dioxide radical anion generated by pulse radiolysis has also been employed as a one - electron donor.I3-l5 One - electron reduction of dauno- mycin produces the semiquinone state , as shown in Scheme I with TM-3. In protic solvents the semiquinone is either reduced to the hydroquinone state by a second molecule of TM-3 or dis- proportionates to hydroquinone and quinone. The hydroquinone at neutral or basic pH undergoes rapid elimination of the sugar substituent , daunosamine , to form 7-deoxydaunomycinone quinone	0
The first route involved nitration of tetraethylbenzene by nitric acid , reduction of the nitro compound to the diamine , and oxidation of the diamine with aqueous ferric chloride to the quinone.IO The quinone was then reduced and 0-methylated to give 5. The second route differs in its approach to the quinone but ends similarly. It begins with a variation of the Reppe reaction ; " 3-hexyne plus pentacarbonyliron are mixed together neat under an inert at- mosphere and irradiated for 3 days , followed by oxidation of the crude product with ferric nitrate or ceric ammonium nitrate in ethanol. This reaction yields pure tetraethylq ~ inone. ~ ~ J ~ Synthesis of 6 proceeds through chl ~ romethylation ' ~ of tetra- ethylbenzene by chloromethyl methyl ether and stannic chloride , followed by solvolysis of the resulting bis(chloromethy1) compound in methanol / water ( Scheme I ). The tetraethylbenzene was produced from the commercially available triethylbenzene by Friedel - Crafts acylation and Wolff - Kischner reduction .	0
The first route involved nitration of tetraethylbenzene by nitric acid , reduction of the nitro compound to the diamine , and oxidation of the diamine with aqueous ferric chloride to the quinone.IO The quinone was then reduced and 0-methylated to give 5. The second route differs in its approach to the quinone but ends similarly. It begins with a variation of the Reppe reaction ; " 3-hexyne plus pentacarbonyliron are mixed together neat under an inert at- mosphere and irradiated for 3 days , followed by oxidation of the crude product with ferric nitrate or ceric ammonium nitrate in ethanol. This reaction yields pure tetraethylq ~ inone. ~ ~ J ~ Synthesis of 6 proceeds through chl ~ romethylation ' ~ of tetra- ethylbenzene by chloromethyl methyl ether and stannic chloride , followed by solvolysis of the resulting bis(chloromethy1) compound in methanol / water ( Scheme I ). The tetraethylbenzene was produced from the commercially available triethylbenzene by Friedel - Crafts acylation and Wolff - Kischner reduction .	0
The main experimental problem with trapping experiments is the necessity to find a reagent which combines sufficiently fast with the intermediate. A few years ago , the Tucson group in- troduced a new system of intercepting an intermediate in a cy- cl ~ addition : ~ this technique is based on the use of a polymerizable compound as the trapping agent ( Scheme I ). If either of the two arms of the intermediate adds to the polymerizable compound , a chain polymerization is started , The intermediate thus acts as an initiator of polymerization , with its other arm bearing the counterion or another radical .	0
( 2 ) ( 3 ) ( 4 ) chemical data suggest that eq 4 is approximately thermoneu- tra1,19s20 and when coupled to the ex other mi^'^^^^ ( and kinetically facile2' ) protonolysis of eq 5 , offers a potential catalytic pathway for organolanthanide - catalyzed olefin hydroamination. Literature precedent12 and entropic considerations suggested that intramo- lecular approaches to olefin hydroamination , as shown in Scheme I , offered the greatest promise for initial investigation. Indeed , ( 5 ) such an approach was successful as described in an earlier com- munication on the first catalytic hydroamination / cyclization of unprotected amino olefins.22 In this contribution we now present a full discussion of the reaction scope , substrate selectivities , kinetics , and mechanism of this new catalytic process .	0
The specific activities of the products isolated from the [ 3- 3H]-24(S)-methylcholesterol ( 22 ) feeding experiment ( Table I ) are similar. This is consistent with their common origin7a from the stereospecific rearrangement of the protonated cyclopropane ( A ) ( Scheme 111 ) in analogy to the biosynthesis of their C29 homologues ( Scheme I ). 14 The specific activity of the products isolated from the [3-3H]cholesterol ( 23 ) experiment , in contrast , are consistent with a precursor / product relatinship.' The en- counter of radioactivity in 29-norhebesterol ( 15 ) is further dem- onstrated of the unified biosynthesis of these CZ8 and C29 sterols. Although the biosynthesis of hebesterol ( 3 ) , which occurs in Petrosia hebes and Cribrochalina vasculum24 but not in Petrosia ficiformis , " has not been proven experimentally , we feel justified	0
Supplementary Material Available : Tables of atomic coordinates and isotropic thermal parameters , bond lengths , bond angles , anisotropic thermal parameters , and H atom coordinates and isotropic thermal parameters for 1 ( 8 pages ) ; listing of observed and calculated structure factors for 1 ( 21 pages ). Ordering in- formation is given on any current masthead page .	0
( 5 ) All photochemical experiments ( cyclohexane solvent ) were performed as described previously.6 Relative quantum yields , were obtained based on rates relative to a carbonylation reaction for which the absolute q5 was measured ( 0.22 mM h- ’ CyCHO , 7 mM 1.0.10 M PhC(O)Me , X = 366 nm , I = 1.4 X IO- ’ einstein / s , 2.0 mL , q5 = 1.0 X 10. ’ ). Use of a Corning CS-0-52 cutoff filter ( A > 345 nm ) instead of a “ monochromatic ” ( 366 nm ) filter combination ( Corning CS-0-52 and Corning CS-7-60 ) yielded a rate of 0.62 mM / h. Thus q5rc , = ( ( d[CyCHO] / df ) / ( 0.62 mM h-’)J X 1.0 X IO- ‘ ( see supplementary material for experimental details ). q5Jd , is defined as moles of product per einstein absorbed^ by the ketone or aldeLyde , is. , @ ,,d , = X I([ketonelc , , , , , , , + [ M-COlc , , ~ ,. ) / [ ketonelf,,,,,,J. 111 , 7088.-	0
( 5 ) All photochemical experiments ( cyclohexane solvent ) were performed as described previously.6 Relative quantum yields , were obtained based on rates relative to a carbonylation reaction for which the absolute q5 was measured ( 0.22 mM h- ’ CyCHO , 7 mM 1.0.10 M PhC(O)Me , X = 366 nm , I = 1.4 X IO- ’ einstein / s , 2.0 mL , q5 = 1.0 X 10. ’ ). Use of a Corning CS-0-52 cutoff filter ( A > 345 nm ) instead of a “ monochromatic ” ( 366 nm ) filter combination ( Corning CS-0-52 and Corning CS-7-60 ) yielded a rate of 0.62 mM / h. Thus q5rc , = ( ( d[CyCHO] / df ) / ( 0.62 mM h-’)J X 1.0 X IO- ‘ ( see supplementary material for experimental details ). q5Jd , is defined as moles of product per einstein absorbed^ by the ketone or aldeLyde , is. , @ ,,d , = X I([ketonelc , , , , , , , + [ M-COlc , , ~ ,. ) / [ ketonelf,,,,,,J. 111 , 7088.-	0
The surface attachment of precursor ketones was accomplished following literature procedures4 which are summarized in Scheme I. Silicon oxide ( PQ Corporation , BET surface area 366 m2 g-l ) was treated by vacuum heating overnight before and after the	0
We have been interested in models for " metal - modified base pairs " in which a metal entity with a linear coordination geometry , e.g. , tr ~ ns - ( NH ~ ) ~ Pt " or Ag ' , formally replaces a hydrogen bond between two bases , thereby keeping the two bases in a nearly planar arrangement.I6 Specifically , combination between the complementary bases G and C1' as well as A and TI8 had been of interest , since they represent metal analogues of Hoogsteen , " J8 Watson - Crick,I8 or reversed Hoogsteen18 base pairs. We herewith report a model for a platinated DNA triplex in which a normal Watson - Crick pair between 9-methylguanine and 1 -methyl- cytosine is complemented by a t r ~ n s - ( c H ~ N H ~ ) ~ P t ' I ( l-methyl- cytosine-N3 ) entity bound to the guanine via N7 in a Hoogsteen fashion. In addition , the crystal lattice contains a hemiprotonated 1 -methylcytosine with three hydrogen bonds between two cytosines. The title compound ( 2 ) was obtained by cocrystallization of tranr - [ (CH,NH,),Pt( 1-MeC-N3)(9-MeGH-N7)]Cl2 ( 1)'9-21 and 1-MeC at pH 5-5.5.22 Colorless crystals of 2 were isolated in 36 % yield and proved to be of composition ( [ (CH3NH2)2Pt( 1- MeC)( 9-MeGH ) ] C12-( 1 -MeC))-O.5( [ ( 1 -MeCH)-( 1 -MeC ) ] Cl ). 4.5H20.23,24 Figure 2 depicts the platinated base triple , and in	0
Supplementary Material Available : Crystallographic details for 2,6-dibutyramidopyridinium diphenylphosphate and 2-(benzo- ylamino)imidazoline , including tables of atomic coordinates , thermal parameters , bond angles , and bond lengths ( 18 pages ). Ordering information is given on any current masthead page .	0
kanediazoates , the products of decomposition in heterogeneous partly aqueous and homogeneous nonaqueoy protic media include diazoalkanes to varying extents ( eq 2 , R = benzyl,2b allyl,4aqb cinnamyl,4b primary alkyl,4a-c,d and methyl2b ) , but the mechanism for the reaction of eq 2 is uncertain. Kinetic studies on the ( 2 ) decomposition reactions of alkanediazoates that would establish experimental criteria for possible mechanisms have not been carried out. We report in the present work the first rate constants for the decomposition of an anti-alkanediazoate ( 2 ) in aqueous ’ Alkanediazoates have appeared in the literature as alkanediazotates. ( 1 ) Lawley , P. D. In Chemical Carcinogens ; Searle , C . D. , Ed. ; ACS	0
( 14 ) Overman , L. E. ; Sharp , M. J. Tetrahedron Lett. 1988 , 29 , 901. ( 15 ) All new compounds were fully characterized spectroscopically ; ele- mental composition was established by elemental analysis and / or by high- resolution mass spectroscopy. Yields refer to products purified by distillation or chromatography on silica gel. ( 16 ) For preparation of the S enantiomer , see : Evans , D. A , ; Bender , S .	0
Supplementary Material Available : Experimental details of the data collection and reduction and the structure solution and re- finement for 1-Cr , tables of crystallographic data , bond distances and angles , positional parameters , and general displacement pa- rameter expressions for l-Cr , and tables of molecular geometry coordinates for 1 and the ground and transition states of 1-Cr ( 19 pages ). Ordering information is given on any current masthead page .	0
2 , " -6 arsaferrocene 3,497-9 and stibaferrocene 49-'1 are available , while structural data have been reported for derivatives 6 , " 7,* 8,5 and 9.3 We report here on the first synthesis of a bisma- ferrocene and on structural data which show that the bismolyl group serves as an $ - aromatic ligand .	0
to be energetically unfavorable ( as is the conversion of 1 to 2 ). In the second step , the intermediate 4 would decarboxylate , thus driving the reaction toward 5. Mechanistic studies on this in- teresting enzyme will be possible only with a supply of the substrate 3 , a continuous product assay for 5 , and ready access to the enzyme. We report here the chemical synthesis of the unusual phosphonate 3 , the cloning of the mutase gene from S. hygros- copicus and its expression at high levels in Escherichia coli , and a convenient assay for the product , 5 .	0
IR , NMR , and mass spectral data for la-3a , lb-3b , and the products listed in Table I ( 4 pages ). Ordering information is given on any current masthead page .	0
We have also examined the use of CPC(proteases) and CPC- ( endonucleases ) in reactions involving cleavage of proteins and nucleic acids. Unlike other methodologies for protein stabilization , the CPC materials are soluble in aqueous solutions and are active on large molecules. lc - CPC(Try) was incubated with BSA , and the proteolytic cleavage was compared to that of the native enzyme by SDS page electroph ~ resis. ~ ~ As shown in Figure 1 A , we found that lc - CPC(Try) and native trypsin gave identical proteolytic cleavage patterns. lc - CPC(EcoR1) was incubated with X DNA or plasmid pBR322 , and the cleavage patterns were compared to that of native EcoRI by gel electroph ~ resis. ~ ~ ** ~ We found identical cleavage patterns for both the native and the stabilized enzymes ( Figure 1 B ) .	0
Pivaloylation of the diol 10 gave a mixture of monopivaloates 12 and 13 ( 1 : 2 ) ( 100 % ). If a mixture of 12 and 13 is allowed to stand in methanol for a few minutes , the 'H N M R spectrum shows that rapid equilibration takes place to give predominantly 13. Swern - Moffatt oxidation of the mixture of 12 and 13 gave 15 , along with a small amount of the isomer 14. Evidently 13 is more rapidly oxidized than 12. Consequently , while pivaloyl- ation of 10 is not regiospecific , the subsequent equilibration allows the ketone 15 to be made without any separation from isomeric compounds , Scheme 11. Reduction of 15 gave the inverted alcohol 16 ( 64 % overall from 12 / 13 ) , which was converted into its pen- tafluorophenol thiono ester derivative 17 ( 100 % ) and deoxygenated to give 18 ( loo % ). *	0
Pivaloylation of the diol 10 gave a mixture of monopivaloates 12 and 13 ( 1 : 2 ) ( 100 % ). If a mixture of 12 and 13 is allowed to stand in methanol for a few minutes , the 'H N M R spectrum shows that rapid equilibration takes place to give predominantly 13. Swern - Moffatt oxidation of the mixture of 12 and 13 gave 15 , along with a small amount of the isomer 14. Evidently 13 is more rapidly oxidized than 12. Consequently , while pivaloyl- ation of 10 is not regiospecific , the subsequent equilibration allows the ketone 15 to be made without any separation from isomeric compounds , Scheme 11. Reduction of 15 gave the inverted alcohol 16 ( 64 % overall from 12 / 13 ) , which was converted into its pen- tafluorophenol thiono ester derivative 17 ( 100 % ) and deoxygenated to give 18 ( loo % ). *	0
Pivaloylation of the diol 10 gave a mixture of monopivaloates 12 and 13 ( 1 : 2 ) ( 100 % ). If a mixture of 12 and 13 is allowed to stand in methanol for a few minutes , the 'H N M R spectrum shows that rapid equilibration takes place to give predominantly 13. Swern - Moffatt oxidation of the mixture of 12 and 13 gave 15 , along with a small amount of the isomer 14. Evidently 13 is more rapidly oxidized than 12. Consequently , while pivaloyl- ation of 10 is not regiospecific , the subsequent equilibration allows the ketone 15 to be made without any separation from isomeric compounds , Scheme 11. Reduction of 15 gave the inverted alcohol 16 ( 64 % overall from 12 / 13 ) , which was converted into its pen- tafluorophenol thiono ester derivative 17 ( 100 % ) and deoxygenated to give 18 ( loo % ). *	0
Pivaloylation of the diol 10 gave a mixture of monopivaloates 12 and 13 ( 1 : 2 ) ( 100 % ). If a mixture of 12 and 13 is allowed to stand in methanol for a few minutes , the 'H N M R spectrum shows that rapid equilibration takes place to give predominantly 13. Swern - Moffatt oxidation of the mixture of 12 and 13 gave 15 , along with a small amount of the isomer 14. Evidently 13 is more rapidly oxidized than 12. Consequently , while pivaloyl- ation of 10 is not regiospecific , the subsequent equilibration allows the ketone 15 to be made without any separation from isomeric compounds , Scheme 11. Reduction of 15 gave the inverted alcohol 16 ( 64 % overall from 12 / 13 ) , which was converted into its pen- tafluorophenol thiono ester derivative 17 ( 100 % ) and deoxygenated to give 18 ( loo % ). *	0
Pivaloylation of the diol 10 gave a mixture of monopivaloates 12 and 13 ( 1 : 2 ) ( 100 % ). If a mixture of 12 and 13 is allowed to stand in methanol for a few minutes , the 'H N M R spectrum shows that rapid equilibration takes place to give predominantly 13. Swern - Moffatt oxidation of the mixture of 12 and 13 gave 15 , along with a small amount of the isomer 14. Evidently 13 is more rapidly oxidized than 12. Consequently , while pivaloyl- ation of 10 is not regiospecific , the subsequent equilibration allows the ketone 15 to be made without any separation from isomeric compounds , Scheme 11. Reduction of 15 gave the inverted alcohol 16 ( 64 % overall from 12 / 13 ) , which was converted into its pen- tafluorophenol thiono ester derivative 17 ( 100 % ) and deoxygenated to give 18 ( loo % ). *	0
Supplementary Material Available : General spectral details for compounds 6,7,9,10,16-19 , and 22 , details of the X-ray structure determination of 11 , and tables of fractional coordinates , isotropic thermal parameters , anisotropic thermal parameters , bond lengths , and bond angles for 11 ( 1 5 pages ) ; listing of observed and cal- culated structure factors for 11 ( 5 pages ). Ordering information is given on any current masthead page .	0
elements. From time - resolved fluorescence studies,3c K was es- timated to be ( 1290 f 230 ) M- ’ for interaction between 1 and 2. This value is comparable to that obtained with 1Oa and 11 and is consistent with the steady - state data ( Figure 2 ). Blocking the cytosine amino group ( i.e. , using 9 with 1 ) reduces K to ( 410 f 70 ) M- ’ but does not alter the photochemical behavior ; the derived rate constant for electron transfer is ( 3.7 f 0.8 ) X lo8 s-’. Since “ blocking ” reduces the observed binding constant for cytosine- guanine base - pairing between lob and 11 ( K = ( 1 80 f 30 ) M-l ) , these data are further consistent with the model presented in Figure 1. Thus , the present study introduces a base - paired system capable of effecting specific , but noncovalent , long - range elec- tron - transfer processes .	0
elements. From time - resolved fluorescence studies,3c K was es- timated to be ( 1290 f 230 ) M- ’ for interaction between 1 and 2. This value is comparable to that obtained with 1Oa and 11 and is consistent with the steady - state data ( Figure 2 ). Blocking the cytosine amino group ( i.e. , using 9 with 1 ) reduces K to ( 410 f 70 ) M- ’ but does not alter the photochemical behavior ; the derived rate constant for electron transfer is ( 3.7 f 0.8 ) X lo8 s-’. Since “ blocking ” reduces the observed binding constant for cytosine- guanine base - pairing between lob and 11 ( K = ( 1 80 f 30 ) M-l ) , these data are further consistent with the model presented in Figure 1. Thus , the present study introduces a base - paired system capable of effecting specific , but noncovalent , long - range elec- tron - transfer processes .	0
Compound 1 was prepared in a straightforward fashion from the known lactam 6.13 Benzoylation of 6 afforded the monobenz- oate 7 that was subsequently xylosylated with tri-O-acetyl-R-D- xylopyranosyl trichloroacetimidate to afford the disaccharide 8. Deacetylation was achieved under standard conditions to give 1 which was purified by flash chromatography and assayed as an inhibitor of Cex ( Scheme 1 ). 1 was shown to act as a competitive inhibitor with a Ki value of 340 nM.17,18 The Ki value determined is impressive considering that glyconolactams ordinarily bind rather poorly.19 To probe whether this high affinity is due to its binding in the iminol tautomer proposed earlier , the X-ray crystal structure of the complex of 1 with Cex was determined ( Figure 3 ). 20 This structure shows the inhibitor binding in the -1 and ( 14 ) Kayakiri , H. ; Takase , S. ; Shibata , T. ; Okamoto , M. ; Terano , H. ; Hashimoto , M. ; Tada , T. ; Koda , S. J. Org. Chem. 1989 , 54 , 4015-4016. ( 15 ) Ermert , P. ; Vasella , A. HelV. Chim. Acta 1991 , 74 , 2043-2053. ( 16 ) Legler , G. AdV. Carbohydr. Chem. Biochem. 1990 , 48 , 319-385. ( 17 ) Compound 1 was a poorer inhibitor of Bcx ( Ki ) 9 mM ) , a retaining	0
Compound 1 was prepared in a straightforward fashion from the known lactam 6.13 Benzoylation of 6 afforded the monobenz- oate 7 that was subsequently xylosylated with tri-O-acetyl-R-D- xylopyranosyl trichloroacetimidate to afford the disaccharide 8. Deacetylation was achieved under standard conditions to give 1 which was purified by flash chromatography and assayed as an inhibitor of Cex ( Scheme 1 ). 1 was shown to act as a competitive inhibitor with a Ki value of 340 nM.17,18 The Ki value determined is impressive considering that glyconolactams ordinarily bind rather poorly.19 To probe whether this high affinity is due to its binding in the iminol tautomer proposed earlier , the X-ray crystal structure of the complex of 1 with Cex was determined ( Figure 3 ). 20 This structure shows the inhibitor binding in the -1 and ( 14 ) Kayakiri , H. ; Takase , S. ; Shibata , T. ; Okamoto , M. ; Terano , H. ; Hashimoto , M. ; Tada , T. ; Koda , S. J. Org. Chem. 1989 , 54 , 4015-4016. ( 15 ) Ermert , P. ; Vasella , A. HelV. Chim. Acta 1991 , 74 , 2043-2053. ( 16 ) Legler , G. AdV. Carbohydr. Chem. Biochem. 1990 , 48 , 319-385. ( 17 ) Compound 1 was a poorer inhibitor of Bcx ( Ki ) 9 mM ) , a retaining	0
Compound 1 was prepared in a straightforward fashion from the known lactam 6.13 Benzoylation of 6 afforded the monobenz- oate 7 that was subsequently xylosylated with tri-O-acetyl-R-D- xylopyranosyl trichloroacetimidate to afford the disaccharide 8. Deacetylation was achieved under standard conditions to give 1 which was purified by flash chromatography and assayed as an inhibitor of Cex ( Scheme 1 ). 1 was shown to act as a competitive inhibitor with a Ki value of 340 nM.17,18 The Ki value determined is impressive considering that glyconolactams ordinarily bind rather poorly.19 To probe whether this high affinity is due to its binding in the iminol tautomer proposed earlier , the X-ray crystal structure of the complex of 1 with Cex was determined ( Figure 3 ). 20 This structure shows the inhibitor binding in the -1 and ( 14 ) Kayakiri , H. ; Takase , S. ; Shibata , T. ; Okamoto , M. ; Terano , H. ; Hashimoto , M. ; Tada , T. ; Koda , S. J. Org. Chem. 1989 , 54 , 4015-4016. ( 15 ) Ermert , P. ; Vasella , A. HelV. Chim. Acta 1991 , 74 , 2043-2053. ( 16 ) Legler , G. AdV. Carbohydr. Chem. Biochem. 1990 , 48 , 319-385. ( 17 ) Compound 1 was a poorer inhibitor of Bcx ( Ki ) 9 mM ) , a retaining	0
Compound 1 was prepared in a straightforward fashion from the known lactam 6.13 Benzoylation of 6 afforded the monobenz- oate 7 that was subsequently xylosylated with tri-O-acetyl-R-D- xylopyranosyl trichloroacetimidate to afford the disaccharide 8. Deacetylation was achieved under standard conditions to give 1 which was purified by flash chromatography and assayed as an inhibitor of Cex ( Scheme 1 ). 1 was shown to act as a competitive inhibitor with a Ki value of 340 nM.17,18 The Ki value determined is impressive considering that glyconolactams ordinarily bind rather poorly.19 To probe whether this high affinity is due to its binding in the iminol tautomer proposed earlier , the X-ray crystal structure of the complex of 1 with Cex was determined ( Figure 3 ). 20 This structure shows the inhibitor binding in the -1 and ( 14 ) Kayakiri , H. ; Takase , S. ; Shibata , T. ; Okamoto , M. ; Terano , H. ; Hashimoto , M. ; Tada , T. ; Koda , S. J. Org. Chem. 1989 , 54 , 4015-4016. ( 15 ) Ermert , P. ; Vasella , A. HelV. Chim. Acta 1991 , 74 , 2043-2053. ( 16 ) Legler , G. AdV. Carbohydr. Chem. Biochem. 1990 , 48 , 319-385. ( 17 ) Compound 1 was a poorer inhibitor of Bcx ( Ki ) 9 mM ) , a retaining	0
Although it has been shown in a number of reports that intermediates such as 2 and 3 are involved in iron(III) porphyrin complex - catalyzed oxygenations of hydrocarbons , is not completely clear which reactive species ( e.g. , 2 , 3 , or both 2 and 3 at the same time ) are responsible for oxygen atom transfer in the catalytic oxygenation reactions performed at room temperature and what factors are important to determine the nature of the reactive intermediates in iron porphyrin model systems. In this paper , we report the results of the competitive epoxidations studied with cis- and trans-stilbenes and with cyclooctene and trans-stilbene in iron(III) porphyrin - catalyzed epoxidation of olefins by oxidants such as H2O2 , tert-butyl hydroperoxide ( t-BuOOH ) , and m-chloroperoxybenzoic acid ( m-CPBA ) in protic and aprotic solvents at room temperature. We found from the studies that both the intermediates ( i.e. , 2 and 3 ) indeed function as reactive species in the epoxidation of olefins by iron porphyrins at room temperature and that the participation of 2 and 3 as reactive epoxidizing intermediates is found to be controlled by the factors such as the solvent system ( i.e. , protic and aprotic solvents ) , the presence of a proton source in aprotic solvent , and the acidity of alcohol solvents. Furthermore , we report for the first time that a high - valent iron(IV) oxo porphyrin cation radical intermediate containing nonbulky ortho-fluoro substituents at the phenyl groups of electron - deficient porphyrin ligand shows an unexpected prefer- ence for trans-stilbene over cis-stilbene in the competitive epoxidations of cis- and trans-stilbenes .	0
" Calculated by averaging the sums of the squared coefficients of the degenerate MO 's A and B. Resonance integrals equal 0. b Q = -25.7 G.2a ' This work. Their computer simulation appears to be in good agreement with the actual spectrum , and the resulting hyperfine couplings cor- respond well to the H M O predictions ( structures IA and IB ; Table I ). Further , the splittings from the protons on the eight - membered ring have been confirmed via deuteriation of the phenyl ring,2b and they consist of a quintet of quartets due to four and three equivalent protons , respectively , in the [6]-d5-[8]'- system ?	0
Abstract : The tetramer of lithium 3,5-dimethylphenolate in diethyl ether undergoes sequential solvation by H M P A and is fully converted to the H M P A tetrasolvate by 1 equiv of the cosolvent. Addition of 8 equiv of H M P A does not cause dissociation of the tetramer. Addition of HMPA to lithium p-bromo- and p-(trifluoromethy1)phenolates in THF results in conversion of their dimers to tetramers and , at high cosolvent ratios , monomers. Two equivalents of H M P A in either THF or diethyl ether converts dimeric lithium 2,6-dimethylphenolate to the monomer. 13C , ' Li , and 3iP chemical shifts for the various H M P A solvates are reported. The 7Li quadrupole splitting constant for tetrameric lithium 3,5-dimethylphenolate H M P A tetrasolvate is 35 kHz. Lithium p-bromophenolate in THF at -120 OC forms a small quaritity of a trimer together with the dimer and tetramer .	0
